ID,NZDep2006,ch_asian,ch_euro,ch_maori,ch_melaa,ch_other,ch_pacific,m_age,m_asian,m_euro,m_maori,m_melaa,m_other,m_pacific,m_wklfs_code,d_age,d_asian,d_euro,d_maori,d_melaa,d_other,d_pacific,d_wklfs_code,bedroom_count_code,m_years_at_addr_code,m_tenure_holder_code,m_education,m_work_hours,m_smoke,m_income_srce7,m_income_srce8,m_income_srce9,m_income_srce10,m_income_srce11,m_income_srce12,d_years_at_addr_code,d_tenure_holder_code,d_education,d_work_hours,d_smoke,d_income_srce7,d_income_srce8,d_income_srce9,d_income_srce10,d_income_srce11,d_income_srce12,ch_sex,child_depend_family_type_code,d_family_role_code,heat_fuel,m_family_role_code,telecomm1_code,telecomm2_code,telecomm4_code,usual_resdnt_count_code,twin,singparstat,total_income_hhld_code
7230,9,0,1,1,0,1,0,25,0,1,0,0,1,0,4,31,0,1,1,0,1,0,1,3,1,1,8,0,2,0,0,0,0,0,0,2,1,8,45,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
7231,8,0,1,0,0,0,0,25,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,2,2,2,11,20,3,0,0,0,0,0,0,10,1,1,62,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
7232,8,0,1,0,0,0,0,31,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,4,0,2,11,0,2,0,0,0,0,0,0,2,2,11,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
7233,3,0,1,0,0,0,0,29,0,1,0,0,0,0,4,27,0,1,0,0,0,0,1,3,2,2,2,0,3,0,0,0,0,0,0,4,2,8,70,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
7234,7,0,0,1,0,0,0,35,0,0,1,0,0,0,4,36,0,0,1,0,0,0,1,4,3,1,2,0,1,0,0,0,0,0,0,3,1,3,50,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,7,1,1,?
7235,3,0,1,0,0,0,0,27,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,4,0,1,11,0,3,0,0,0,0,0,0,1,1,3,38,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
7236,5,0,1,0,0,0,0,32,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,2,2,1,0,2,0,0,0,0,0,0,5,2,2,45,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
7237,3,0,1,0,0,0,0,36,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,3,6,1,8,0,2,0,0,0,0,0,0,4,1,9,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
7239,9,0,1,0,0,0,0,32,0,0,0,0,0,0,4,39,0,1,0,0,0,0,2,1,1,2,4,0,3,0,0,0,0,0,0,1,2,8,20,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
7241,10,0,1,0,0,0,0,29,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,1,2,0,0,1,0,0,0,0,0,0,1,2,0,40,1,0,0,0,0,0,0,2,31,1,0,1,99,99,99,4,1,3,?
7242,10,0,1,1,0,0,0,22,0,1,1,0,0,0,1,29,0,0,1,0,0,0,1,3,1,2,1,29,3,0,0,0,0,0,0,0,2,1,48,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,?
7243,9,0,1,0,0,0,0,23,0,1,0,0,0,0,4,30,0,1,0,0,0,0,4,3,4,2,11,0,2,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,1,31,1,1,1,1,2,99,4,1,2,?
7244,9,0,1,0,0,0,0,23,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,0,2,6,0,1,0,0,0,0,0,0,0,2,0,50,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,?
7248,10,0,1,1,0,0,0,26,0,1,1,0,0,0,1,33,0,1,0,0,0,0,1,4,2,2,8,30,1,0,0,0,0,0,0,2,2,0,44,1,0,0,0,0,0,0,1,21,1,1,1,1,2,99,7,1,1,?
7249,1,0,1,0,0,0,0,34,0,1,0,0,0,0,2,37,0,1,0,0,0,0,1,3,2,1,11,14,3,0,0,0,0,0,0,0,1,13,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7250,8,0,1,0,0,0,0,35,0,1,0,0,0,0,2,40,0,1,0,0,0,0,1,4,4,1,10,16,3,0,0,0,0,0,0,3,1,9,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
7251,9,0,0,0,1,0,0,31,0,0,0,1,1,0,4,32,0,0,0,1,1,0,1,4,1,1,4,0,3,0,0,0,0,0,0,3,1,8,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
7252,4,0,1,0,0,0,0,27,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,1,2,10,0,2,0,0,0,0,0,0,0,2,12,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,?
7253,10,0,1,0,0,0,0,21,0,1,0,0,0,0,4,22,0,0,0,0,0,0,4,3,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,21,1,0,1,1,99,99,4,1,1,?
7256,10,0,0,1,0,0,0,24,0,0,0,0,0,0,4,26,0,0,1,0,0,0,4,2,0,2,0,0,3,1,1,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,2,31,1,1,1,1,99,99,3,1,2,?
7257,6,0,1,0,0,1,0,33,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,3,1,1,7,0,2,0,0,0,0,0,0,2,1,2,45,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7258,8,0,1,0,0,0,0,37,0,1,0,0,0,0,1,35,0,1,0,0,0,0,1,3,3,1,11,40,3,0,0,0,0,0,0,3,1,11,35,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
7259,1,0,0,0,0,1,0,31,0,0,0,0,1,0,4,32,0,0,0,0,1,0,1,4,2,1,11,0,3,0,0,0,0,0,0,2,1,8,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
7260,2,1,1,0,0,0,0,33,1,0,0,0,0,0,4,33,0,1,0,0,0,0,1,2,1,2,4,0,3,0,0,0,0,0,0,0,2,8,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
7262,6,0,1,1,0,0,0,26,0,1,1,0,0,0,4,29,0,1,1,0,0,0,4,3,12,2,7,0,1,0,0,1,0,0,0,4,2,0,0,1,0,0,0,0,0,0,1,31,1,1,1,1,2,99,4,1,2,?
7263,1,0,1,0,0,0,0,42,0,0,0,0,1,0,2,34,0,1,0,0,1,0,1,4,9,1,2,10,3,0,0,0,0,0,0,48,1,0,60,3,0,0,0,0,0,0,2,23,1,1,1,1,2,4,6,1,1,?
7264,8,0,1,0,0,0,0,22,0,1,0,0,0,0,4,30,0,1,0,0,0,0,4,3,0,2,8,0,2,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,31,1,1,1,1,2,4,4,1,2,?
7265,5,0,1,0,0,0,0,28,0,1,0,0,0,0,4,36,0,1,0,0,0,0,4,3,0,2,11,0,3,0,0,0,0,0,0,6,2,1,0,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,?
7266,10,0,0,0,0,0,1,24,0,0,0,0,0,1,2,31,0,0,0,0,0,1,1,3,11,2,1,45,3,0,1,0,0,0,0,2,1,3,40,3,0,1,0,0,0,0,1,21,1,1,1,1,2,99,8,1,1,?
7269,6,0,1,1,0,0,0,33,0,0,1,0,0,0,3,33,0,1,0,0,0,0,1,3,8,1,1,40,1,0,0,0,0,0,0,8,1,1,42,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,7,1,1,?
7270,1,0,1,0,0,0,0,33,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,4,1,1,2,0,3,0,0,0,0,0,0,1,1,9,0,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
7271,6,0,1,1,0,0,1,26,0,1,0,0,0,1,4,25,0,1,1,0,0,0,1,3,1,2,9,0,3,0,0,0,0,0,0,1,2,11,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
7272,2,0,1,0,0,0,0,32,0,1,0,0,0,1,1,40,0,1,0,0,0,0,1,6,4,1,2,38,2,0,0,0,0,0,0,4,1,7,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,6,2,1,?
7273,2,0,1,0,0,0,0,28,0,1,0,0,0,0,4,29,0,1,0,0,0,0,2,3,1,2,11,0,2,0,0,0,0,0,0,1,2,11,0,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
7274,9,1,0,0,0,0,0,31,1,0,0,0,0,0,1,41,1,0,0,0,0,0,1,4,3,2,0,40,3,1,0,0,0,0,0,2,1,10,40,3,1,0,0,0,0,0,1,21,1,1,1,1,2,4,10,1,1,?
7275,8,0,1,0,0,0,0,34,0,1,0,0,0,0,2,47,0,1,0,0,0,0,1,5,11,1,0,14,2,0,0,0,0,0,0,18,1,9,80,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
7276,3,0,1,0,0,0,0,35,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,4,8,1,2,0,2,0,0,0,0,0,0,4,1,4,48,1,0,0,0,0,0,0,2,21,1,1,1,99,2,4,6,1,1,?
7277,4,0,1,1,0,0,0,24,0,1,0,0,0,0,4,27,0,1,1,0,0,0,1,3,0,2,3,0,3,0,0,0,0,0,1,0,2,6,50,3,0,0,0,0,0,1,2,21,1,1,1,99,2,4,5,1,1,?
7278,7,0,1,0,0,0,0,30,0,1,0,0,0,0,4,28,0,1,0,0,0,0,1,3,3,2,11,0,3,0,0,0,0,0,0,0,2,3,45,3,0,0,0,0,0,0,1,21,1,1,1,99,2,4,3,1,1,?
7281,1,1,0,0,0,0,0,32,1,0,0,0,0,0,4,36,1,0,0,0,0,0,1,5,2,1,10,0,3,0,0,0,0,0,0,1,1,11,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
7282,8,0,1,0,0,0,0,22,0,1,0,0,0,0,4,23,0,1,0,0,0,0,1,3,0,2,2,0,1,0,0,0,0,0,0,0,2,0,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,?
7283,6,0,1,1,0,0,0,30,0,1,0,0,0,0,4,39,0,0,1,0,0,0,1,6,5,2,10,0,3,0,0,0,0,0,0,4,2,3,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,6,1,1,?
7284,5,0,1,0,0,0,0,29,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,5,8,1,2,0,3,0,0,0,0,0,0,7,1,2,50,3,0,0,0,0,0,0,1,21,1,1,1,99,2,99,6,1,1,?
7285,2,1,0,0,0,0,0,36,1,0,0,0,0,0,4,44,1,0,0,0,0,0,1,3,1,1,10,0,3,0,0,0,0,0,0,1,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7288,2,0,0,0,0,1,0,31,0,0,0,0,1,0,1,33,0,0,0,0,1,0,1,5,2,1,8,25,2,0,0,0,0,0,0,0,1,9,47,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7290,3,0,1,0,0,0,0,26,0,1,0,0,0,0,2,26,0,1,0,0,0,0,1,3,2,1,11,10,3,0,0,0,0,0,0,2,1,9,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,?
7292,3,0,1,0,0,0,0,32,0,1,0,0,0,0,4,33,0,1,0,0,0,0,3,2,1,2,7,0,1,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,2,31,1,1,1,1,2,4,3,1,2,?
7293,1,0,1,0,0,0,0,33,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,3,1,1,12,0,3,0,0,0,0,0,0,2,1,8,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
7294,10,0,0,0,0,0,1,30,0,0,0,0,0,1,1,33,0,0,0,0,0,1,3,4,7,1,3,40,3,0,0,0,0,0,1,3,1,8,0,3,0,0,0,0,0,1,2,21,1,1,1,1,2,4,10,1,1,?
7296,6,0,1,1,0,0,1,33,0,1,1,0,0,0,4,28,0,1,0,0,0,1,1,4,4,1,1,0,2,0,0,0,0,0,0,6,1,0,56,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,6,1,1,?
7297,3,0,1,0,0,0,0,31,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,0,2,4,0,2,0,0,0,0,0,0,0,2,13,38,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7298,7,0,1,0,0,0,0,22,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,5,10,2,1,0,3,0,1,0,0,0,1,3,2,2,0,3,0,0,0,0,0,0,2,31,1,1,1,1,2,4,6,1,2,?
7301,7,1,0,0,0,0,0,32,1,0,0,0,0,0,4,34,1,0,0,0,0,0,1,2,5,2,11,0,3,0,0,0,0,0,0,2,2,13,38,3,0,0,0,0,0,0,1,21,1,1,1,99,2,4,3,1,1,?
7303,10,0,0,0,0,0,0,24,0,1,0,0,0,0,4,28,0,1,0,0,0,0,1,3,2,2,7,0,3,0,0,0,0,0,0,2,2,9,59,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,?
7304,9,0,1,0,0,0,0,28,0,1,0,0,0,0,2,23,0,1,0,0,0,1,1,3,1,1,8,10,3,0,0,0,0,0,0,0,1,7,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,?
7305,10,0,0,0,0,0,1,28,0,0,0,0,0,1,2,34,0,0,0,0,0,1,1,3,0,2,1,14,1,0,0,0,0,0,0,0,2,0,40,1,0,0,0,0,0,0,2,21,1,1,1,1,99,99,5,1,1,?
7306,2,0,1,0,0,0,0,27,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,2,2,2,2,0,3,0,0,0,0,0,0,0,2,7,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,2,1,?
7307,10,0,1,0,0,0,0,34,0,1,0,0,0,0,2,31,0,1,0,0,0,0,1,3,0,1,2,10,3,0,0,0,0,0,0,0,1,2,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
7309,10,0,1,1,0,0,0,22,0,1,1,0,0,0,4,26,0,1,1,0,0,0,4,3,0,2,0,0,2,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,31,1,1,1,1,99,99,4,1,2,?
7310,9,1,0,0,0,0,0,35,1,0,0,0,0,0,1,36,1,0,0,0,0,0,1,2,3,2,7,40,3,0,0,0,0,0,0,1,2,11,30,3,0,0,0,0,0,0,1,21,1,0,1,1,2,4,5,1,1,?
7311,5,1,0,0,0,1,0,36,0,0,0,0,1,0,4,36,1,0,0,0,1,0,1,3,3,1,11,40,3,0,0,0,0,0,0,3,1,10,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7312,3,0,1,0,0,0,0,34,0,1,0,0,0,0,4,39,0,1,0,0,0,0,1,4,2,1,2,0,2,0,0,0,0,0,0,1,1,1,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,6,1,1,?
7313,2,0,1,0,0,0,0,33,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,4,2,1,8,10,2,0,0,0,0,0,0,5,1,7,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7314,10,0,0,0,0,0,1,32,0,0,0,0,0,1,4,31,0,0,0,0,0,1,1,3,0,2,0,0,3,0,0,0,0,0,0,0,2,3,50,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,6,1,1,?
7315,10,0,0,1,0,0,0,28,0,0,1,0,0,0,4,31,0,0,1,0,0,0,4,3,1,2,6,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,31,1,1,1,1,99,4,5,1,2,?
7317,8,0,1,0,0,0,0,19,0,1,0,0,0,0,4,27,0,1,0,0,0,0,4,3,0,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,31,1,1,1,1,2,99,2,1,2,?
7318,6,0,1,0,0,0,0,36,0,1,0,0,0,0,4,38,0,0,0,0,1,0,1,4,3,1,0,0,2,0,0,0,0,0,0,0,1,11,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
7320,3,0,1,0,0,0,0,37,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,3,1,11,0,1,0,0,0,0,0,0,3,1,8,50,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7322,6,0,1,0,0,1,0,33,0,1,0,0,0,0,4,33,0,0,0,0,1,0,1,4,0,1,12,0,3,0,0,0,0,0,0,3,1,11,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
7323,10,0,0,0,0,0,1,25,0,0,0,0,0,1,4,29,0,1,0,0,0,1,3,3,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,31,1,1,1,1,99,99,5,1,3,?
7325,8,0,0,1,0,0,0,27,0,0,1,0,0,0,4,25,1,0,0,0,0,0,1,2,5,2,7,0,3,1,0,0,0,0,1,5,2,0,44,3,1,0,0,0,0,1,1,21,1,1,1,1,2,99,6,1,1,?
7328,8,0,1,0,0,0,0,25,0,1,0,0,0,0,4,23,0,1,0,0,0,0,1,3,3,2,0,0,2,0,0,0,0,0,0,0,2,0,45,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,?
7329,3,0,1,0,0,0,0,36,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,2,3,2,1,6,3,0,0,0,0,0,0,0,2,9,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,2,1,?
7330,4,0,1,0,0,0,0,37,0,1,0,0,0,0,2,37,0,1,0,0,0,0,1,3,1,1,11,0,3,0,0,0,0,0,0,1,1,12,76,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
7331,2,0,0,0,0,1,0,35,0,1,0,0,0,0,4,35,0,0,0,0,1,0,1,4,3,1,11,20,3,0,0,0,0,0,0,1,1,1,45,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7332,10,0,1,0,0,0,0,24,0,1,0,0,0,0,4,30,0,1,0,0,0,0,4,3,2,2,0,0,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,31,1,1,1,1,99,99,2,1,2,?
7334,2,0,0,0,0,1,0,25,0,0,0,0,1,0,4,32,0,0,0,0,1,0,1,3,0,2,11,0,3,0,0,0,0,0,0,0,2,8,48,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7335,7,1,0,0,0,0,0,25,1,0,0,0,0,0,1,30,1,0,0,0,0,0,1,3,3,1,8,40,3,0,0,0,0,0,0,3,1,11,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,?
7337,8,0,0,0,0,1,0,29,0,0,0,0,1,0,4,27,0,1,0,0,0,0,1,3,2,1,8,0,2,0,0,0,0,0,0,2,1,7,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,?
7338,6,0,1,0,0,0,0,28,0,1,0,0,0,0,1,39,0,1,0,0,0,0,1,2,0,2,11,23,3,0,0,0,0,0,0,0,2,11,45,2,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,?
7339,4,0,1,0,0,0,0,30,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,5,1,2,0,3,0,0,0,0,0,0,2,1,8,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,2,1,?
7340,5,0,1,0,0,0,0,37,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,3,0,2,11,0,2,0,0,0,0,0,0,2,2,11,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7341,1,0,0,0,0,1,0,32,0,0,0,0,1,0,4,37,0,1,0,0,0,0,1,4,1,1,11,0,3,0,0,0,0,0,0,1,1,11,44,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,?
7342,1,1,0,0,0,0,0,32,1,0,0,0,0,0,4,31,1,0,0,0,0,0,1,4,3,1,13,0,3,0,0,0,0,0,0,3,1,13,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
7343,4,1,0,0,0,0,0,25,1,0,0,0,0,0,2,35,1,0,0,0,0,0,1,2,1,2,4,40,3,0,0,0,0,0,0,2,2,10,45,3,0,0,0,0,0,0,1,21,1,1,1,99,99,99,4,1,1,?
7344,3,0,1,0,0,0,0,33,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,2,2,3,0,2,0,0,0,0,0,0,2,2,1,45,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
7345,1,0,0,0,0,1,0,31,0,1,0,0,0,0,1,37,0,0,0,0,1,0,1,3,2,1,11,32,3,0,0,0,0,0,0,0,1,11,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
7347,5,0,1,0,0,0,0,19,0,1,0,0,0,0,4,21,0,1,0,0,0,0,1,3,0,2,0,10,1,0,0,0,0,0,0,0,2,1,50,1,0,0,0,0,0,0,1,23,1,1,1,1,2,99,4,1,1,?
7348,7,0,1,0,0,0,0,36,0,1,0,0,0,0,4,42,0,1,0,0,0,0,1,3,2,2,2,0,3,0,0,0,0,0,0,0,2,11,65,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7349,7,0,1,0,0,0,0,25,0,1,0,0,0,0,4,27,0,1,0,0,0,0,1,3,1,2,0,0,2,0,0,0,0,0,0,0,2,0,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
7351,5,0,1,0,0,0,0,26,0,1,0,0,0,0,4,21,0,1,0,0,0,0,1,3,0,2,2,0,3,0,0,0,0,0,0,0,2,3,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,?
7352,2,0,1,0,0,0,0,29,0,1,0,0,0,0,2,34,0,1,0,0,0,0,1,3,2,1,7,14,2,0,0,0,0,0,0,3,1,2,55,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
7353,10,0,0,1,0,0,0,21,0,0,1,0,0,0,4,29,0,0,1,0,0,0,4,3,0,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,31,1,1,1,99,99,99,3,1,2,?
7354,2,0,1,0,0,0,0,31,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,4,0,2,4,0,2,0,0,0,0,0,0,0,2,4,60,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7355,7,0,1,1,0,0,0,30,0,1,1,0,0,0,2,34,0,1,0,0,0,0,1,2,0,1,11,16,3,0,0,0,0,0,0,0,1,9,50,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7357,2,0,1,0,0,0,0,30,0,1,0,0,0,0,2,40,0,1,0,0,0,0,1,4,3,1,11,15,3,0,0,0,0,0,0,3,1,4,60,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
7358,6,0,0,1,0,0,0,24,0,0,1,0,0,0,4,33,0,0,1,0,0,0,4,4,6,2,0,0,1,0,0,1,0,0,0,6,2,0,0,1,0,0,0,0,0,0,2,31,1,0,1,99,99,99,4,1,2,?
7359,4,0,0,0,0,1,0,36,0,1,0,0,0,0,4,33,0,0,0,0,1,0,1,3,0,2,4,0,2,0,0,0,0,0,0,0,2,7,45,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
7360,2,0,1,0,0,0,0,35,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,1,1,41,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7361,4,0,1,0,1,0,0,32,0,0,0,0,1,0,4,34,0,1,0,0,0,0,1,3,4,1,2,0,2,0,0,0,0,0,0,6,1,10,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
7364,2,1,1,0,0,0,0,30,1,0,0,0,0,0,4,28,0,1,0,0,0,0,1,2,0,2,6,0,3,0,0,0,0,0,0,0,2,11,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
7365,6,0,1,0,0,0,0,32,0,1,0,0,0,0,4,33,0,0,0,0,1,0,1,3,3,1,11,0,3,0,0,0,0,0,0,4,1,10,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
7366,10,0,0,1,0,0,0,46,0,0,1,0,0,0,4,30,0,0,1,0,0,0,1,4,7,1,6,0,1,1,0,0,0,0,0,18,1,0,45,3,1,0,0,0,0,0,2,21,1,1,1,1,99,99,8,1,1,?
7368,7,0,1,0,0,0,0,33,0,1,0,0,0,0,1,35,0,1,0,0,0,0,1,3,7,1,11,38,3,0,0,0,0,0,0,6,1,11,32,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
7369,6,0,1,0,0,0,0,30,0,1,0,0,0,0,2,36,0,1,0,0,0,0,1,3,2,1,9,15,3,0,0,0,0,0,0,2,1,0,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,?
7371,3,0,1,0,0,0,0,32,0,1,0,0,0,0,2,29,0,1,0,0,0,0,1,3,4,1,3,2,3,0,0,0,0,0,0,1,1,11,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
7372,9,1,0,0,0,0,0,35,1,0,0,0,0,0,4,40,1,0,0,0,0,0,1,4,6,2,4,60,3,1,0,0,0,0,0,2,2,4,40,3,1,0,0,0,0,0,2,21,1,1,1,99,2,99,13,1,1,?
7373,6,0,0,0,0,1,0,36,0,0,0,0,1,0,4,33,0,0,0,0,1,0,1,4,7,1,10,0,3,0,0,0,0,0,0,7,1,11,46,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
7374,4,0,1,0,0,0,0,30,0,1,0,0,0,0,4,33,0,1,0,0,0,0,3,2,0,2,1,0,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,2,31,1,1,1,1,2,4,2,1,2,?
7375,7,0,0,1,0,0,0,20,0,0,1,0,0,0,2,18,0,0,1,0,0,0,1,4,1,2,5,0,1,1,0,0,0,0,0,18,2,0,40,1,1,0,0,0,0,0,1,21,1,1,1,1,2,4,8,1,1,?
7376,8,0,1,1,0,0,0,19,0,0,1,0,0,0,4,20,0,1,1,0,0,0,1,4,0,2,0,0,1,0,0,0,0,0,0,0,2,0,60,1,0,0,0,0,0,0,2,21,1,1,1,99,2,99,3,1,1,?
7377,6,0,1,0,0,0,0,32,0,1,0,0,0,0,4,28,0,1,0,0,0,0,1,3,2,1,1,0,2,0,0,0,0,0,0,2,1,8,52,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
7379,1,0,1,0,0,0,0,33,0,1,0,0,0,0,2,32,0,1,0,0,0,0,1,4,0,2,11,1,3,0,0,0,0,0,0,0,2,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7381,10,0,0,1,0,0,0,34,0,0,1,0,0,0,4,37,0,0,1,0,0,0,1,4,3,2,0,0,3,0,0,0,0,0,0,2,2,1,41,1,0,0,0,0,0,0,1,21,1,1,1,1,99,99,8,1,1,?
