"","random_ID","NZDep2006","ch_asian","ch_euro","ch_maori","ch_melaa","ch_other","ch_pacific","m_age","m_asian","m_euro","m_maori","m_melaa","m_other","m_pacific","m_wklfs_code","d_age","d_asian","d_euro","d_maori","d_melaa","d_other","d_pacific","d_wklfs_code","bedroom_count_code","m_years_at_addr_code","m_tenure_holder_code","m_education","m_work_hours","m_smoke","m_income_srce7","m_income_srce8","m_income_srce9","m_income_srce10","m_income_srce11","m_income_srce12","d_years_at_addr_code","d_tenure_holder_code","d_education","d_work_hours","d_smoke","d_income_srce7","d_income_srce8","d_income_srce9","d_income_srce10","d_income_srce11","d_income_srce12","ch_sex","child_depend_family_type_code","d_family_role_code","heat_fuel","m_family_role_code","telecomm1_code","telecomm2_code","telecomm4_code","usual_resdnt_count_code","twin","singparstat","total_income_hhld_code"
"4916",6443,"3","0","0","0","0","0","0",27,"0","1","1","0","0","0","2",27,"0","1","0","0","0","0","1",3,2.28385772357724,"1","1",5,"3","0","0","0","0","0","0",2.41045843776051,"1","2",0,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","11"
"4917",6444,"4","0","1","0","0","0","0",29,"0","1","0","0","0","0","4",31,"0","1","0","0","0","0","1",3,5,"1","2",0,"3","0","0","0","0","0","0",5,"1","1",40,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","13"
"4918",6445,"1","0","1","0","0","0","0",28,"0","1","0","0","0","0","2",31,"0","1","0","0","0","0","1",4,4,"1","9",20,"3","0","0","0","0","0","0",4,"1","0",75,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","12"
"4919",6446,"5","0","1","0","0","0","0",35,"0","1","0","0","0","0","2",33,"0","1","0","0","0","0","1",3,1,"2","1",0,"3","0","0","0","0","0","0",1.08613827838828,"2","1",60,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","12"
"4920",6447,"8","0","1","0","0","0","0",46,"0","1","0","0","0","0","4",42,"0","1","0","0","0","0","1",3,12,"1","10",0,"2","0","0","0","0","0","0",11,"1","8",45,"2","0","0","0","0","0","0","1","21","1","1","1","1","2","4","5",1,"1","11"
"4921",6448,"1","0","1","0","0","0","0",27,"0","1","0","0","0","0","4",33,"0","1","0","0","0","0","1",3,1,"2","11",5,"2","0","0","0","0","0","0",0,"2","0",44,"2","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","12"
"4922",6449,"8","0","1","0","0","0","0",34,"0","1","0","0","0","0","4",35.9805463659148,"0","1","0","0","0","0","4",3,0,"2","2",0,"2","0","0","0","0","1","0",1.28074747474747,"2","0",0,"1","0","0","0","0","0","0","1","33","1","1","1","1","2","4","4",1,"2","5"
"4923",6450,"1","0","1","0","0","0","0",29,"0","1","0","0","0","0","1",34,"0","1","0","0","0","0","1",3,0,"1","11",40,"3","0","0","0","0","0","0",1,"1","2",50,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","14"
"4924",6451,"8","0","1","0","0","0","0",27,"0","1","0","0","0","0","4",32,"0","1","0","0","0","0","1",3,0,"2","6",0,"1","0","0","0","0","0","0",0,"2","0",45,"2","0","0","0","0","0","0","2","21","1","1","1","1","99","99","3",1,"1","11"
"4925",6452,"10","0","1","0","0","0","0",19,"0","1","0","0","0","0","4",25.6430432018961,"0","1","0","0","0","0","4",3,0,"2","0",0,"1","0","0","1","0","0","1",1.39131277056277,"2","0",0,"1","0","0","0","0","0","0","2","31","1","1","1","1","2","4","3",1,"2","8"
"4926",6454,"7","0","1","0","0","0","0",25,"0","1","0","0","0","0","4",25,"0","1","0","0","0","0","1",3,0,"2","0",0,"3","0","0","0","0","0","0",0,"2","2",42,"2","0","0","0","0","0","0","2","21","1","1","1","1","99","99","3",1,"1","10"
"4927",6455,"3","0","1","0","0","0","0",39,"0","1","0","0","0","0","4",44,"0","1","0","0","0","0","1",4,2,"1","11",0,"2","0","0","0","0","0","0",2,"1","8",40,"1","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","14"
"4928",6456,"9","1","0","0","0","0","0",24,"1","0","0","0","0","0","4",33,"1","0","0","0","0","0","1",3,0,"2","4",0,"3","0","0","0","0","0","0",2,"2","4",50,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","99","3",1,"1","10"
"4929",6457,"7","1","0","0","0","1","0",28,"1","0","0","0","0","0","4",31,"0","1","0","0","0","0","1",4,3,"2","4",0,"3","0","0","0","0","0","0",6,"1","8",40,"2","0","0","0","0","0","0","2","21","1","1","1","1","2","4","6",1,"1","13"
"4930",6458,"3","0","1","0","0","0","0",29,"0","1","0","0","0","0","2",36,"0","1","0","0","0","0","2",3,1,"2","10",8,"3","0","0","0","0","0","0",1.43607344953897,"2","10",0,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","7"
"4931",6459,"5","0","1","1","0","0","0",24,"0","1","0","0","0","0","2",28.4270797101449,"0","1","1","0","0","0","4",4,0,"2","1",0,"3","0","0","0","0","0","0",1.06291109625668,"2","0",0,"1","0","0","0","0","0","0","2","31","1","1","1","1","2","4","5",1,"2","7"
"4932",6460,"1","0","1","0","0","0","0",34,"0","1","0","0","0","0","4",38,"0","1","0","0","0","0","1",4,2,"1","11",0,"3","0","0","0","0","0","0",2,"1","14",43,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","5",1,"1","14"
"4933",6461,"2","0","1","0","0","0","0",34,"0","1","0","0","0","0","2",37,"0","1","0","0","0","0","1",3,4,"1","8",10,"2","0","0","0","0","0","0",5,"1","8",40,"1","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","13"
"4934",6462,"1","0","1","0","0","0","0",37,"0","1","0","0","0","0","1",42,"0","1","0","0","0","0","4",4,2,"1","13",40,"3","0","0","0","0","0","0",3,"1","8",0,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","14"
"4935",6463,"1","0","1","0","0","0","0",35,"0","1","0","0","0","0","4",31,"0","0","0","0","1","0","1",3,1,"2","11",0,"3","0","0","0","0","0","0",1,"2","11",42,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","14"
"4936",6464,"2","0","0","0","1","0","0",37,"0","0","0","0","1","0","4",46,"1","0","0","0","1","0","4",3,3,"2","4",0,"3","1","1","0","0","0","0",5,"2","4",0,"3","1","1","0","0","0","0","2","21","1","1","1","99","2","4","5",1,"1","9"
"4937",6465,"4","0","1","0","0","0","0",32,"0","1","0","0","0","0","2",33,"0","1","0","0","0","0","1",3,15,"1","7",7,"3","0","0","0","0","0","0",2,"1","8",65,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","12"
"4938",6467,"8","0","1","0","0","0","0",19,"0","1","0","0","0","0","4",30.6921666666667,"0","1","0","0","0","0","4",4,22,"2","0",0,"1","1","1","1","0","0","0",3.4402380952381,"2","0",0,"1","0","0","0","0","0","0","2","31","1","1","1","1","2","4","4",1,"2","5"
"4939",6470,"1","0","1","0","0","0","0",38,"0","1","0","0","0","0","4",45,"0","1","0","0","0","0","1",3,0,"1","12",0,"3","0","0","0","0","0","0",0,"1","2",65,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","14"
"4940",6471,"7","0","1","0","0","0","0",34,"0","1","0","0","0","0","4",33,"0","1","0","0","0","0","1",3,5,"1","10",0,"3","0","0","0","0","0","0",7,"1","11",40,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","13"
"4941",6472,"10","0","1","0","0","0","0",19,"0","1","0","0","0","0","4",23,"0","1","0","0","0","0","1",3,2,"2","7",0,"3","0","0","0","0","0","0",0,"2","2",45,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","12"
"4942",6473,"5","1","1","0","0","0","0",31,"1","0","0","0","0","0","4",32,"0","1","0","0","0","0","1",3,5,"1","11",0,"3","0","0","0","0","0","0",3,"1","8",55,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","99","4",1,"1","12"
"4943",6474,"3","0","1","0","0","0","1",29,"0","1","0","0","0","0","4",32,"0","0","0","0","0","1","1",4,1,"2","11",0,"2","0","0","0","0","0","0",1,"2","9",38,"2","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","13"
"4944",6476,"8","0","0","1","0","0","0",29,"0","0","1","0","0","0","4",30,"0","0","1","0","0","0","1",2,3,"1","8",0,"2","0","0","0","0","0","0",4,"1","0",38.7516666666667,"1","0","0","0","0","0","0","1","21","1","1","1","1","2","4","5",1,"1","13"
"4945",6477,"6","0","1","0","0","0","0",30,"0","1","0","0","0","0","2",30,"0","1","0","0","0","0","1",3,6,"1","1",1,"2","0","0","0","0","0","0",8,"1","8",46.9471015543596,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","12"
"4946",6478,"4","0","1","0","0","0","0",28,"0","1","0","0","0","0","4",27,"0","1","0","0","0","0","1",2,2,"2","2",0,"2","0","0","0","0","0","0",2,"2","10",40,"2","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","12"
"4947",6479,"6","0","0","1","0","0","0",33,"0","0","1","0","0","0","4",37,"0","0","1","0","0","0","1",3,5,"2","2",0,"1","0","0","0","0","0","0",5,"2","0",44,"1","0","0","0","0","0","0","2","21","1","1","1","1","2","4","5",1,"1","12"
"4948",6480,"4","0","1","0","0","0","0",24,"0","1","0","0","0","0","4",27,"0","1","0","0","0","0","1",3,1,"2","2",0,"3","0","0","0","0","0","0",3,"2","3",45,"1","0","0","0","0","0","0","1","21","1","1","1","1","2","99","4",1,"1","11"
"4949",6482,"5","0","1","0","0","0","0",36,"0","1","0","0","0","0","4",32,"0","1","0","0","0","0","1",3,0,"2","2",0,"3","0","0","0","0","0","0",0,"2","13",40,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","13"
"4950",6483,"3","0","1","0","0","0","0",37,"0","1","0","0","0","0","4",42,"0","1","0","0","0","0","1",4,4,"1","11",0,"3","0","0","0","0","0","0",4,"1","11",40,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","14"
"4951",6485,"1","0","1","0","0","0","0",41,"0","1","0","0","0","0","2",40,"0","1","0","0","0","0","1",4,2,"2","10",38,"3","0","0","0","0","0","0",0,"1","11",45,"2","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","14"
"4952",6486,"7","0","1","0","0","0","0",36,"0","1","0","0","0","0","1",37,"0","1","0","0","0","0","1",6,9,"1","2",0,"3","0","0","0","0","0","0",9,"1","9",48,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","10",1,"1","12"
"4953",6488,"3","0","1","0","0","0","0",31,"0","1","0","0","0","0","4",32,"0","1","0","0","0","0","1",2,4,"1","8",0,"3","0","0","0","0","0","0",3,"1","3",44,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","14"
"4954",6489,"10","0","0","1","0","0","0",28,"0","0","1","0","0","0","4",24,"0","1","1","0","0","0","4",3,0,"2","0",0,"1","0","0","0","0","0","0",0,"2","0",0,"1","0","0","0","0","0","0","1","21","1","1","1","1","99","99","6",1,"1","4"
"4955",6490,"5","0","1","1","0","0","0",34,"0","1","0","0","0","0","4",33,"0","1","1","0","0","0","1",3,0,"1","2",0,"3","0","0","0","0","0","0",0,"1","8",60,"2","0","0","0","0","0","0","1","21","1","1","1","99","2","4","4",1,"1","11"
"4956",6491,"9","0","1","0","0","0","0",26,"0","1","0","0","0","0","2",41,"0","1","0","0","0","0","1",4,0,"2","8",0,"3","0","0","0","0","0","0",0,"2","0",42,"3","0","0","0","0","0","0","2","21","1","1","1","99","99","4","6",1,"1","11"
"4957",6492,"6","0","1","0","0","0","0",32,"0","1","0","0","0","0","1",31,"0","1","0","0","0","0","1",4,7,"1","11",40,"3","0","0","0","0","0","0",3,"1","1",40,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","13"
"4958",6494,"3","0","1","0","0","0","0",36,"0","1","0","0","0","0","4",43,"0","1","0","0","0","0","1",4,2,"1","0",0,"1","0","0","0","0","0","0",4,"1","9",40,"3","0","0","0","0","0","0","2","21","1","1","1","99","2","4","4",1,"1","14"
"4959",6495,"5","0","1","0","0","0","0",22,"0","1","0","0","0","0","4",23,"0","1","0","0","0","0","1",3,0,"2","0",0,"3","0","0","0","0","0","0",1,"2","8",56,"1","0","0","0","0","0","0","1","21","1","1","1","1","99","99","3",1,"1","8"
"4960",6496,"2","0","1","0","0","0","0",34,"0","1","0","0","0","0","2",38,"0","1","0","0","0","0","1",5,2,"1","11",9,"3","0","0","0","0","0","0",2,"1","11",45,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","14"
"4961",6497,"1","0","1","0","0","0","0",37,"0","1","0","0","0","0","4",38,"0","1","0","0","0","0","1",3,0,"1","11",0,"3","0","0","0","0","0","0",3,"1","2",40,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","14"
"4962",6498,"6","0","1","0","0","0","0",35,"0","1","0","0","0","0","2",31,"0","1","0","0","0","0","1",3,0,"2","11",24,"1","0","0","0","0","0","0",0,"2","11",45,"1","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","13"
"4963",6499,"8","0","0","0","0","1","0",19,"0","0","0","0","1","0","3",28.5183333333333,"0","1","0","0","0","0","4",3,0,"2","2",6,"1","0","0","0","0","0","0",1.13248484848485,"2","1",0,"1","0","0","0","0","0","0","1","31","1","1","1","1","2","4","3",1,"2","6"
"4964",6500,"9","0","1","0","0","0","0",28,"0","1","0","0","0","0","2",31,"0","1","0","0","0","0","1",3,0,"1","10",10.7965586539065,"3","0","0","0","0","0","0",2,"1","8",45,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","13"
"4965",6501,"4","0","0","0","0","1","0",35,"0","0","0","0","1","0","4",37,"0","0","0","0","1","0","1",2,0,"2","0",0,"2","0","0","0","0","0","0",0,"2","2",36,"3","0","0","0","0","0","0","1","21","1","1","1","1","99","99","5",1,"1","10"
"4966",6502,"4","0","1","0","0","0","0",29,"0","1","0","0","0","0","4",41,"0","1","0","0","0","0","1",3,3,"2","1",0,"3","0","0","0","0","0","0",1,"2","4",40,"2","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","11"
"4967",6503,"4","0","1","0","0","0","1",19,"0","1","0","0","0","0","4",31.9414119047619,"0","0","0","0","0","1","3",2,0,"2","1",0,"3","0","0","0","0","0","0",1.33475,"2","0",0,"1","0","0","0","0","0","0","1","31","1","1","1","1","99","99","2",1,"2","5"
"4968",6505,"3","0","0","0","0","1","0",29,"0","0","0","0","1","0","1",31,"0","1","0","0","0","0","1",3,1,"1","11",33.4344746031746,"3","0","0","0","0","0","0",4,"1","12",45,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","13"
"4969",6506,"3","0","1","0","0","0","0",30,"0","1","0","0","0","0","1",25,"0","1","0","0","0","0","1",2,0,"1","2",40,"3","0","0","0","0","0","0",0,"1","1",40,"1","0","0","0","0","0","0","2","21","1","1","1","1","2","99","3",1,"1","13"
"4970",6507,"5","0","0","0","0","1","0",30,"0","0","0","0","1","0","4",23,"0","0","0","0","1","0","1",3,3,"1","6",0,"1","0","0","0","0","0","0",4,"1","0",50,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","99","3",1,"1","13"
"4971",6508,"4","0","0","0","0","1","0",29,"0","0","0","0","1","0","1",31,"0","1","0","0","0","0","1",4,4,"1","12",15,"3","0","0","0","0","0","0",3,"1","13",45,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","13"
"4972",6510,"2","0","1","0","0","0","0",37,"0","1","0","0","0","0","2",40,"0","1","0","0","0","0","1",6,6,"1","2",13,"3","0","0","0","0","0","0",7,"1","3",44.7851625454613,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","99","13",1,"1","12"
"4973",6511,"1","0","1","0","0","0","0",43,"0","1","0","0","0","0","1",47,"0","1","0","0","0","0","4",4,6,"1","8",14,"3","0","0","0","0","0","0",7.41285259186392,"1","9",0,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","5",1,"1","14"
"4974",6512,"9","0","0","1","0","0","1",31,"0","0","1","0","0","0","4",33.1414761904762,"0","0","0","0","0","1","3",3,3,"2","2",0,"3","0","0","0","0","0","0",2.72806818181818,"2","2",0,"3","0","0","0","0","0","0","1","31","1","1","1","1","2","4","4",1,"2","8"
"4975",6513,"10","0","0","1","0","0","0",18,"0","0","1","0","0","0","4",24.9560207570208,"0","0","1","0","0","0","4",3,0,"2","0",0,"1","0","0","1","0","0","0",0.844333333333333,"2","0",0,"1","0","0","0","0","0","0","1","31","1","1","1","1","99","99","6",1,"2","4"
"4976",6514,"6","0","1","0","0","0","0",38,"0","1","0","0","0","0","4",38,"0","1","0","0","0","0","1",3,0,"2","11",0,"2","0","0","0","0","0","0",5,"2","0",43,"1","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","12"
"4977",6515,"6","0","1","1","0","0","0",28,"0","1","1","0","0","0","2",24,"0","1","1","0","0","0","1",4,0,"2","1",10,"1","0","0","0","0","0","0",0,"2","0",50,"2","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","12"
"4978",6517,"10","0","0","1","0","0","0",20,"0","0","1","0","0","0","4",24,"0","0","1","0","0","0","1",3,0,"2","2",0,"1","0","0","0","0","0","0",0,"2","1",44.4159821428571,"1","0","0","0","0","0","0","2","21","1","1","1","1","99","99","4",1,"1","10"
"4979",6518,"6","0","1","0","0","0","0",32,"0","1","0","0","0","0","4",39,"0","1","0","0","0","0","1",3,0,"2","2",0,"2","0","0","0","0","0","0",0,"2","8",40,"1","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","12"
"4980",6519,"3","0","1","1","0","0","0",22,"0","1","1","0","0","0","4",38,"0","1","0","0","0","0","1",4,0,"2","0",0,"1","0","0","0","0","0","0",0,"2","0",44.6626406926407,"1","0","0","0","0","0","0","2","21","1","1","1","1","2","99","3",1,"1","12"
"4981",6520,"7","0","1","0","0","0","0",21,"0","1","0","0","0","0","4",28.8104330065359,"0","1","0","0","0","0","4",3,0,"2","11",0,"3","1","0","1","0","0","0",1.95375541125541,"2","1",0,"1","0","0","0","0","0","0","2","31","1","1","1","99","2","99","3",1,"2","5"
"4982",6521,"8","0","0","1","0","0","0",29,"0","1","0","0","0","0","2",29,"0","0","1","0","0","0","1",3,0,"1","6",7,"3","0","0","0","0","0","0",2,"1","8",42,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","12"
"4983",6522,"1","0","1","0","0","0","0",26,"0","1","0","0","0","0","2",29,"0","1","0","0","0","0","1",4,4,"1","3",10,"2","0","0","0","0","0","0",13,"1","2",40,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","13"
"4984",6523,"9","0","1","0","0","0","0",35,"0","1","0","0","0","0","4",36,"0","1","0","0","0","0","1",3,0,"2","11",0,"3","0","0","0","0","0","0",0,"2","9",50,"3","0","0","0","0","0","0","2","21","1","1","1","99","2","4","11",1,"1","13"
"4985",6524,"7","0","1","1","0","0","0",18,"0","1","1","0","0","0","4",30.0136666666667,"0","1","0","0","0","0","1",5,18,"2","3",0,"2","0","0","1","0","0","0",3.97089947089947,"2","1",0,"1","0","0","0","0","0","0","2","31","1","1","1","1","2","4","6",1,"2","13"
"4986",6528,"7","0","1","0","0","0","0",29,"0","1","0","0","0","0","1",28,"0","1","0","0","0","0","1",3,0,"1","4",44.8868152958153,"2","0","0","0","0","0","0",3,"1","4",70,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","99","4",1,"1","12"
"4987",6529,"1","1","0","0","0","0","0",34,"1","0","0","0","0","0","4",39,"1","0","0","0","0","0","1",5,2,"1","12",0,"3","0","0","0","0","0","0",0,"1","12",37,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","14"
"4988",6530,"6","0","1","0","0","0","0",32,"0","1","0","0","0","0","1",34.5657282347282,"0","1","0","0","0","0","2",4,0,"2","11",40,"2","0","0","0","0","0","0",1.22498484848485,"2","11",0,"3","0","0","0","0","0","0","2","31","1","1","1","1","2","4","4",1,"2","7"
"4989",6535,"1","0","1","0","0","0","0",30,"0","1","0","0","0","0","2",35,"0","1","0","0","0","0","2",4,3,"2","1",12.2441008403361,"2","0","0","0","0","0","0",1,"1","11",13.1406666666667,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","7"
"4990",6537,"1","0","1","0","0","0","0",28,"0","1","0","0","0","0","4",28,"0","1","0","0","0","0","1",3,0,"2","9",0,"3","0","0","0","0","0","0",0,"2","11",60,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","12"
"4991",6538,"3","0","1","0","0","0","0",29,"0","1","0","0","0","0","4",49,"0","1","0","0","0","0","1",2,4,"1","3",0,"2","0","0","0","0","0","0",6,"1","3",50,"2","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","13"
"4992",6539,"8","0","1","0","0","0","0",33,"0","1","0","0","0","0","2",38,"0","1","0","0","0","0","1",3,2,"2","8",26,"2","0","0","0","0","0","0",6,"2","1",30,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","12"
"4993",6540,"3","0","1","0","0","0","0",31,"0","1","0","0","0","0","1",32,"0","1","0","0","0","0","1",4,8,"1","2",40,"3","0","0","0","0","0","0",6,"1","3",40,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","14"
"4994",6541,"1","0","1","0","0","0","0",36,"0","1","0","0","0","0","4",36,"0","1","0","0","0","0","1",4,1,"1","10",0,"3","0","0","0","0","0","0",1,"1","3",45,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","5",1,"1","14"
"4995",6542,"1","1","0","0","0","0","0",31,"1","0","0","0","0","0","1",34,"1","0","0","0","0","0","1",4,1,"1","11",40,"3","0","0","0","0","0","0",1,"1","13",38,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","14"
"4996",6543,"2","0","1","0","0","0","0",32,"0","1","0","0","0","0","4",32,"0","1","0","0","0","0","1",3,1,"1","2",0,"2","0","0","0","0","0","0",6,"1","8",38,"1","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","12"
"4997",6544,"4","0","1","0","0","0","0",33,"0","1","0","0","0","0","4",33,"0","1","0","0","0","0","1",4,1,"1","2",0,"3","0","0","0","0","0","0",1,"1","1",60,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","5",1,"1","13"
"4998",6545,"4","0","1","1","0","0","0",22,"0","1","0","0","0","0","4",25.3740273228894,"0","1","1","0","0","0","3",3,0,"2","1",0,"1","0","0","0","0","0","0",0.633997549019608,"2","0",0,"1","0","0","0","0","0","0","2","31","1","1","1","1","2","99","3",1,"2","8"
"4999",6546,"2","0","1","0","0","0","0",34,"0","1","0","0","0","0","4",32,"0","1","0","0","0","0","1",4,3,"1","10",0,"2","0","0","0","0","0","0",1,"1","12",40,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","14"
"5000",6547,"4","0","1","1","0","0","1",18,"0","1","1","0","0","1","2",30.9556666666667,"0","0","0","0","0","1","4",4,5,"2","6",24,"1","0","0","0","0","0","0",4.1,"2","0",0,"1","0","0","0","0","0","0","1","31","1","1","1","1","2","4","4",1,"2","5"
"5001",6548,"7","0","0","0","0","0","1",25,"0","0","0","0","0","1","4",24,"0","0","0","0","0","1","4",2.89074603174603,0,"2","0",0,"3","0","0","0","0","0","0",0,"2","4",0,"3","0","0","0","0","0","0","1","21","1","1","1","99","99","99","6",1,"1","4"
"5002",6549,"4","0","0","1","0","0","0",36,"0","0","1","0","0","0","1",39,"0","0","1","0","0","0","1",5,5,"1","11",32.6126678876679,"1","0","0","0","0","0","0",8,"1","8",58,"1","0","0","0","0","0","0","1","21","1","1","1","1","2","4","7",1,"1","13"
