"","id","NZDep","ch_asian","ch_euro","ch_maori","ch_melaa","ch_other","ch_pacific","m_age","m_asian","m_euro","m_maori","m_melaa","m_other","m_pacific","m_wklfs","d_age","d_asian","d_euro","d_maori","d_melaa","d_other","d_pacific","d_wklfs","bedroom","m_years","m_tenure","m_edu","m_work_hour","m_smoke","m_income7","m_income8","m_income9","m_income10","m_income11","m_income12","d_years","d_tenure","d_edu","d_work_hour","d_smoke","d_income7","d_income8","d_income9","d_income10","d_income11","d_income12","ch_sex","child_family","d_family_role","heat_fuel","m_family_rol","telecom1","telecom2","telecom4","usual_resdnt","twin","singpar","total_income","NA"
"4029",5266,"6","0","1","1","0","0","0",26,"0","1","0","0","0","0","2",19,"0","1","1","0","0","0","1","3",31,"1","9",22,"3","0","0","0","0","0","0",34,"1","9",43,"2","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","13",43
"4030",5267,"4","0","1","0","0","0","0",19,"0","1","0","0","0","0","4",27,"0","1","0","0","0","0","1","3",14,"2","10",2,"1","0","0","0","0","0","0",3,"2","1",53,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","12",53
"4031",5269,"4","0","1","0","0","0","0",18,"0","1","0","0","0","0","4",19,"0","1","0","0","0","0","1","4",14,"1","11",2,"3","0","0","0","0","0","0",25,"1","11",48,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","13",48
"4032",5271,"1","0","0","1","0","0","0",19,"0","1","0","0","0","0","4",20,"0","0","1","0","0","0","1","4",2,"1","11",2,"3","0","0","0","0","0","0",3,"1","8",48,"2","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","12",48
"4033",5272,"8","0","1","1","0","0","0",6,"0","1","1","0","0","0","4",15.7070675990676,"0","1","1","0","0","0","4","3",2,"2","2",2,"2","0","0","0","0","0","0",8.60933333333333,"2","0",2,"1","0","0","0","0","0","0","2","31","1","1","1","99","99","99","2","1","2","5",2
"4034",5274,"10","0","1","1","0","0","0",25,"0","0","1","0","0","0","1",20,"0","1","0","0","0","0","1","3",14,"2","0",44,"1","0","0","0","0","0","0",36,"2","0",53,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","12",53
"4035",5275,"9","0","1","0","0","0","0",17,"0","1","0","0","0","0","4",18,"0","1","0","0","0","0","1","4",25,"2","9",2,"2","0","0","0","0","0","0",2,"2","0",48,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","10","1","1","11",48
"4036",5276,"3","0","1","0","0","0","1",18,"0","1","0","0","0","0","2",22,"0","1","0","0","0","1","1","3",25,"1","11",22,"3","0","0","0","0","0","0",14,"1","1",48,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","13",48
"4037",5277,"9","0","1","0","0","0","0",20,"0","1","0","0","0","0","1",21,"0","1","0","0","0","0","4","3",2,"2","11",44,"2","0","0","0","0","0","0",2,"2","7",2,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","8",2
"4038",5278,"1","0","1","1","0","0","0",18,"0","1","0","0","0","0","2",15,"0","1","1","0","0","0","1","3",2,"2","11",25.9685322400209,"2","0","0","0","0","0","0",2,"2","0",57,"2","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","12",57
"4039",5279,"6","0","1","0","0","0","0",26,"0","1","0","0","0","0","4",18,"0","0","0","0","1","0","1","5",2,"2","10",9,"3","0","0","0","0","0","0",2,"2","8",43,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","7","1","1","12",43
"4040",5280,"3","0","1","0","0","0","0",25,"0","1","0","0","0","0","4",24,"0","1","0","0","0","0","1","4",14,"1","8",2,"1","0","0","0","0","0","0",36,"1","8",44.0317114770123,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","14",43.5193020499331
"4041",5281,"7","0","1","0","0","0","0",13,"0","1","0","0","0","0","4",13.4804464285714,"0","1","0","0","0","0","4","3",2,"2","7",2,"3","0","0","1","0","0","1",5.64703174603175,"2","2",2,"1","0","0","0","0","0","0","2","31","1","1","1","1","1","1","5","1","2","7",2
"4042",5282,"8","1","0","0","0","0","0",11,"1","0","0","0","0","0","4",15,"1","0","0","0","0","0","1","2",2,"2","1",2,"3","0","0","0","0","0","0",2,"2","8",53,"3","0","0","0","0","0","0","1","21","1","1","1","99","99","99","3","1","1","9",53
"4043",5285,"9","0","1","0","0","0","0",19,"0","1","0","0","0","0","1",31,"0","1","0","0","0","0","4","3",25,"1","9",29.753881773399,"2","0","0","0","0","0","0",14,"1","10",2,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","11",2
"4044",5286,"6","0","1","1","0","0","0",20,"0","1","0","0","0","0","4",25,"0","1","1","0","1","0","1","3",32,"1","11",2,"3","0","0","0","0","0","0",37,"1","10",43,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","13",43
"4045",5287,"10","0","0","1","0","0","1",22,"0","0","1","0","0","0","2",20.92625,"0","0","1","0","0","1","4","2",33,"2","8",23.6624394319131,"1","0","0","0","0","0","0",17.5037362637363,"2","0",2,"1","0","0","0","0","0","0","1","31","1","0","1","1","1","1","8","1","2","7",2
"4046",5288,"1","0","1","0","0","0","0",18,"0","1","0","0","0","0","1",26,"0","1","0","0","0","0","1","4",25,"1","12",44,"3","0","0","0","0","0","0",25,"1","9",48,"3","0","0","0","0","0","0","2","21","1","1","1","99","99","99","4","1","1","14",48
"4047",5289,"10","0","1","1","0","0","0",9,"0","1","1","0","0","0","4",10.4828183487442,"0","1","1","0","0","0","4","2",2,"2","1",2,"1","0","0","0","0","0","0",5.2210989729225,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","1","1","1","2","1","2","7",2
"4048",5290,"2","0","1","0","0","0","0",23,"0","1","0","0","0","0","2",16,"0","1","0","0","0","0","1","3",22.7421176046176,"1","2",4,"2","0","0","0","0","0","0",30,"1","11",64,"3","0","0","0","0","0","0","1","21","1","1","1","99","99","99","3","1","1","12",64
"4049",5291,"2","0","1","0","0","0","0",23,"0","1","0","0","0","0","4",22,"0","1","0","0","0","0","1","3",32,"1","11",2,"3","0","0","0","0","0","0",37,"1","11",58,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","14",58
"4050",5293,"4","0","0","0","1","0","0",26,"0","1","0","0","0","0","2",39,"0","1","0","0","0","0","1","3",2,"1","9",22,"3","0","0","0","0","0","0",14,"2","8",58,"2","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","12",58
"4051",5295,"3","0","1","0","0","0","0",18,"0","1","0","0","0","0","4",25,"0","1","0","0","0","0","1","3",32,"1","1",2,"1","0","0","0","0","0","0",36,"1","8",43,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","12",43
"4052",5296,"8","0","1","0","0","0","0",30,"0","1","0","0","0","0","4",23.3642398989899,"0","1","0","0","0","0","4","4",3,"2","1",2,"1","0","0","0","0","0","0",8.31501904761905,"2","1",2,"1","0","0","0","0","0","0","1","31","1","1","1","1","1","1","6","1","2","7",2
"4053",5298,"8","0","1","0","0","0","0",19,"0","0","0","0","1","0","4",21,"0","0","0","1","1","0","2","4",3,"2","3",2,"2","0","0","0","0","0","0",40,"2","4",2,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","6","2","1","7",2
"4054",5299,"10","0","0","0","0","0","1",19,"0","0","0","0","0","1","4",12,"0","0","0","0","0","1","1","4",9,"2","0",2,"3","0","0","0","0","0","1",16,"2","1",2,"1","0","0","0","0","0","1","2","21","1","0","1","1","1","1","11","1","1","6",2
"4055",5300,"3","0","1","0","0","0","0",19,"0","1","0","0","0","0","4",22,"0","1","0","0","0","0","1","3",3,"2","1",2,"2","0","0","0","0","0","0",2,"2","9",53,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","2","1","12",53
"4056",5301,"3","0","0","1","0","0","0",15,"0","0","1","0","0","0","4",19.6970314009662,"0","0","1","0","0","0","4","3",5,"1","0",2,"3","0","0","0","0","0","0",16.3970079365079,"1","2",2,"3","0","0","0","0","0","0","1","31","1","1","1","1","1","1","6","1","2","5",2
"4057",5302,"9","0","1","1","0","0","0",26,"0","1","0","0","0","0","4",30,"0","1","1","0","0","0","4","2",2,"2","1",2,"2","0","0","0","0","0","0",2,"2","0",2,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","7",2
"4058",5303,"9","0","0","0","0","1","0",15,"0","0","0","0","1","0","4",18,"0","1","0","0","0","0","1","3",31,"1","1",2,"3","0","0","0","0","0","0",3,"1","8",43,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","13",43
"4059",5304,"8","1","0","0","0","0","0",19.8439801587302,"1","0","0","0","0","0","4",23,"1","0","0","0","0","0","1","3",9.64891526610644,"1","13",2,"3","0","0","0","0","0","0",3,"1","11",33,"3","0","0","0","0","0","0","1","31","1","1","1","1","1","1","5","1","3","11",33
"4060",5306,"1","0","1","0","0","0","0",20,"0","1","0","0","0","0","4",21,"0","1","0","0","0","0","1","3",2,"2","13",2,"3","0","0","0","0","0","0",2,"2","8",37,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","14",37
"4061",5307,"2","0","0","0","0","1","0",18,"0","0","0","0","1","0","4",17,"0","0","0","0","1","0","1","3",7.92759803921568,"1","11",2,"3","0","0","0","0","0","0",2,"1","11",48,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","14",48
"4062",5308,"7","0","1","0","0","0","0",16,"0","1","0","0","0","0","4",19,"0","1","0","0","0","0","1","4",2,"2","3",2,"2","0","0","0","0","0","0",2,"2","8",64,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","12",64
"4063",5309,"5","0","1","1","0","0","0",3,"0","1","0","0","0","0","4",21,"0","1","1","0","0","0","1","3",2,"2","2",2,"1","0","0","0","0","0","0",2,"2","2",45,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","12",45
"4064",5311,"4","0","1","0","0","0","0",16,"0","1","0","0","0","0","2",14,"0","1","0","0","0","0","1","3",3,"2","2",28.2380279519331,"3","0","0","0","0","0","0",2,"2","3",58,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","13",58
"4065",5313,"7","0","1","0","0","0","0",5,"0","1","0","0","0","0","4",13.8012380952381,"0","1","0","0","0","0","4","6",3,"2","3",2,"2","0","0","1","0","0","0",7.5312380952381,"2","0",2,"1","0","0","0","0","0","0","2","31","1","1","1","1","1","1","3","1","2","7",2
"4066",5315,"7","0","1","0","0","0","1",12,"0","1","0","0","0","1","2",20,"0","1","0","0","0","0","1","3",2,"1","1",22,"2","0","0","0","0","0","0",2,"1","9",43,"2","0","0","0","0","0","0","1","21","1","1","1","1","1","1","7","1","1","13",43
"4067",5316,"2","0","1","0","0","0","0",14,"0","1","0","0","0","0","4",16,"0","1","0","0","0","0","1","3",33,"1","2",2,"3","0","0","0","0","0","0",39,"1","2",43,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","12",43
"4068",5318,"10","0","0","0","0","0","1",12,"0","0","0","0","0","1","4",19,"0","0","0","0","0","1","1","4",31,"2","3",2,"3","0","1","0","0","0","1",14,"1","0",53,"3","0","1","0","0","0","1","2","21","1","1","1","99","99","99","8","1","1","14",53
"4069",5319,"3","0","0","0","0","1","0",13,"0","1","0","0","0","0","4",12,"0","0","0","0","1","0","1","3",3,"1","1",2,"2","0","0","0","0","0","0",14,"2","8",48,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","13",48
"4070",5321,"6","0","1","0","0","0","0",19,"0","1","0","0","0","0","2",21,"0","1","0","0","0","0","1","3",26.8978613267557,"1","11",26,"3","0","0","0","0","0","0",40,"1","3",43,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","13",43
"4071",5322,"7","1","0","0","0","0","0",23,"1","0","0","0","0","0","4",23,"1","0","0","0","0","0","2","2",14,"2","11",2,"3","0","0","0","0","0","0",14,"2","11",2,"3","0","0","0","0","0","0","2","21","1","1","1","99","99","99","4","1","1","7",2
"4072",5323,"3","0","1","0","0","0","0",13,"0","1","0","0","0","0","2",12,"0","1","0","0","0","0","1","3",31,"2","1",29,"2","0","0","0","0","0","0",37,"2","2",43,"2","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","12",43
"4073",5324,"10","0","0","1","0","0","0",21,"0","0","1","0","0","0","4",21,"0","0","1","0","0","0","1","4",25,"2","0",2,"3","0","0","0","0","0","0",37,"2","2",43,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","6","1","1","10",43
"4074",5326,"6","0","1","0","0","0","0",22,"0","1","0","0","0","0","2",22,"0","1","0","0","0","0","1","3",14,"2","1",8,"3","0","0","0","0","0","0",25,"2","0",84,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","12",84
"4075",5328,"6","0","1","0","0","0","0",10,"0","1","0","0","0","0","4",9,"0","1","0","0","0","0","1","3",2,"2","4",2,"1","0","0","0","0","0","0",2,"2","0",43,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","10",43
"4076",5329,"9","1","0","0","0","0","0",24,"1","0","0","0","0","0","1",25,"1","0","0","0","0","0","1","2",3,"1","13",39,"3","0","0","0","0","0","0",14.1583467643468,"1","11",53,"2","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","12",53
"4077",5330,"4","0","1","1","0","0","0",23,"0","1","1","0","0","0","1",24,"0","0","1","0","0","0","1","4",3,"2","8",38,"1","0","0","0","0","0","0",14,"2","1",58,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","7","1","1","13",58
"4078",5331,"2","0","0","0","0","1","0",17,"0","0","0","0","1","0","4",15,"0","0","0","0","1","0","1","3",31,"2","8",2,"1","0","0","0","0","0","0",20.3863636363636,"2","0",48.8002863247863,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","11",47.0306032994783
"4079",5332,"9","1","1","1","0","0","0",15,"0","1","1","0","0","0","4",19.0147985347985,"0","1","1","0","0","0","4","2",2,"2","6",2,"2","0","0","0","0","0","0",10.2945994503862,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","99","99","99","2","1","2","6",2
"4080",5333,"4","0","1","0","0","0","0",17,"0","1","0","0","0","0","4",18,"0","1","0","0","0","0","1","3",31,"1","4",2,"3","0","0","0","0","0","0",14,"1","10",43,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","12",43
"4081",5334,"8","0","1","1","0","0","0",15,"0","1","1","0","0","0","4",19,"0","0","1","0","0","0","1","3",33,"1","3",22,"3","0","0","0","0","0","0",25,"1","0",51,"2","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","12",51
"4082",5336,"6","0","0","0","0","0","1",28,"0","0","0","0","0","1","4",23,"0","0","0","0","0","1","1","3",2,"2","0",2,"3","0","0","0","0","0","0",2,"2","0",43,"2","0","0","0","0","0","0","2","21","1","1","1","1","1","1","8","1","1","10",43
"4083",5337,"8","0","1","0","0","0","0",18,"0","1","0","0","0","0","3",19,"0","1","0","0","0","0","1","2",2,"2","11",2,"3","0","0","0","0","0","0",2,"2","11",43,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","10",43
"4084",5339,"5","0","1","0","0","0","0",16,"0","1","0","0","0","0","4",15,"0","1","0","0","0","0","1","3",25,"1","10",2,"3","0","0","0","0","0","0",34,"1","0",69,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","13",69
"4085",5340,"1","0","1","0","0","0","0",18,"0","1","0","0","0","0","2",21,"0","1","0","0","0","0","1","4",25,"1","0",60,"3","0","0","0","0","0","1",25,"1","13",48,"3","0","0","0","0","0","1","1","21","1","1","1","1","1","1","5","1","1","14",48
"4086",5342,"4","0","0","0","0","1","0",25,"0","0","0","0","1","0","2",28,"0","0","0","0","1","0","1","2",4,"1","8",29,"2","0","0","0","0","0","0",37,"1","8",43,"2","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","14",43
"4087",5343,"8","0","1","0","0","0","0",24,"0","1","0","0","0","0","2",21,"0","1","0","0","0","0","1","3",14,"2","10",9,"2","0","0","0","0","0","0",14,"2","8",32,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","12",32
"4088",5344,"9","1","0","0","0","0","0",17,"1","0","0","0","0","0","4",24,"1","0","0","0","0","0","1","4",32,"1","8",2,"3","0","0","0","0","0","0",25.6836500721501,"1","11",43,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","12",43
"4089",5345,"9","1","0","0","0","0","0",15,"1","0","0","0","0","0","2",18,"1","0","0","0","0","0","1","5",14,"2","7",32,"3","0","0","0","0","0","1",37,"2","10",59,"3","0","0","0","0","0","1","2","21","1","1","1","1","1","1","5","1","1","14",59
"4090",5348,"5","0","1","1","0","0","0",9,"0","1","1","0","0","0","1",13.375,"0","1","1","0","0","0","4","3",2,"2","0",52,"1","0","1","1","0","0","0",7.54433333333333,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","1","1","1","3","1","2","8",2
"4091",5350,"5","0","1","0","0","0","0",16,"0","1","0","0","0","0","4",18,"0","1","0","0","0","0","1","3",2,"2","2",2,"3","0","0","0","0","0","0",25,"2","10",48,"2","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","12",48
"4092",5352,"9","0","0","1","0","0","0",17.0761666666667,"0","0","1","0","0","0","4",26,"0","0","1","0","0","0","2","3",14.8716111111111,"2","7",2,"1","0","0","0","0","0","0",2,"2","2",86,"2","0","1","0","1","1","0","2","31","1","1","1","99","99","99","8","1","3","6",86
"4093",5353,"10","0","1","1","0","0","0",13,"0","1","1","0","0","0","4",10,"0","0","1","0","0","0","1","4",2,"2","7",2,"1","0","0","0","0","0","0",2,"2","0",58,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","11",58
"4094",5354,"6","0","0","0","0","1","0",28,"0","1","0","0","0","0","4",20,"0","0","0","0","1","0","1","3",2,"2","3",2,"3","0","0","0","0","0","0",3,"2","3",53,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","13",53
"4095",5355,"6","0","1","0","0","0","0",22,"0","1","0","0","0","0","4",17,"0","1","0","0","0","0","1","4",2,"2","4",2,"3","0","0","0","0","0","0",2,"2","0",53,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","12",53
"4096",5356,"5","0","0","1","0","0","0",11,"0","0","0","0","0","1","4",12,"0","0","1","0","0","0","1","3",15,"2","2",15,"3","0","0","0","0","0","1",11.4286904761905,"2","11",48,"3","0","0","0","0","0","1","1","21","1","1","1","1","1","1","5","1","1","14",48
"4097",5357,"1","0","1","0","0","0","0",22,"0","1","0","0","0","0","4",23.9205555555556,"0","1","0","0","0","0","4","2",6.08849122807017,"2","0",2,"2","0","0","0","0","0","0",7.85933333333333,"2","1",2,"1","0","0","0","0","0","0","2","31","1","1","1","1","1","1","2","1","2","5",2
"4098",5359,"1","0","1","0","0","0","0",21,"0","1","0","0","0","0","4",23,"0","1","0","0","0","0","1","4",25,"1","11",2,"3","0","0","0","0","0","0",3,"1","11",43,"2","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","14",43
"4099",5360,"10","0","0","0","0","0","1",24,"0","0","0","0","0","1","2",26,"0","0","0","0","0","1","1","2",25,"2","4",9,"3","0","0","0","0","0","0",14,"2","8",40,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","9",40
"4100",5363,"8","0","1","0","0","0","0",36,"0","1","0","0","0","0","4",36,"0","1","0","0","0","0","1","3",2,"1","1",2,"3","0","0","0","0","0","0",14,"1","9",45,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","6","1","1","11",45
"4101",5365,"9","0","0","0","0","0","1",19.5169267040149,"0","0","0","0","0","1","4",27,"0","0","0","0","0","1","1","2",10.2758333333333,"2","4",2,"3","0","0","0","0","0","0",5,"2","8",43,"1","0","0","0","0","0","0","2","31","1","1","1","1","1","1","7","1","3","8",43
"4102",5366,"1","0","1","0","0","0","0",20,"0","1","0","0","0","0","1",20,"0","1","0","0","0","0","1","4",2,"1","11",44,"3","0","0","0","0","0","0",2,"1","11",53,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","14",53
"4103",5368,"6","0","1","0","0","0","0",26,"0","1","0","0","0","0","1",26,"0","1","0","0","0","0","1","4",2,"1","2",21,"2","0","0","0","0","0","0",2,"1","12",44.3179905768834,"2","0","0","0","0","0","0","1","21","1","1","1","1","1","1","8","1","1","14",43.5569117855574
"4104",5369,"2","0","0","0","0","1","0",19,"0","0","0","0","1","0","2",21,"0","0","0","0","1","0","1","3",2,"2","13",38,"2","0","0","0","0","0","0",3,"2","11",48,"3","0","0","0","0","0","0","1","24","1","1","1","1","1","1","3","1","1","12",48
"4105",5373,"5","0","1","0","0","0","0",14,"0","1","0","0","0","0","4",22,"0","1","0","0","0","0","1","3",14,"2","4",2,"1","0","0","0","0","0","0",37,"1","4",45.2765482293037,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","12",44.4392312030075
"4106",5374,"9","0","1","0","0","0","0",19,"1","0","0","0","0","0","4",20,"1","0","0","0","0","0","4","4",25,"1","4",2,"3","0","0","0","0","0","0",34,"1","7",2,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","5",2
"4107",5375,"2","0","1","0","0","0","0",25,"0","1","0","0","0","0","4",29,"0","1","0","0","0","0","1","3",31,"1","2",2,"2","0","0","0","0","0","0",36,"1","2",51,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","14",51
"4108",5376,"7","0","1","0","0","0","0",23,"0","1","0","0","0","0","2",19,"0","1","0","0","0","0","1","5",34,"1","11",28,"3","0","0","0","0","0","0",40,"1","9",43,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","13",43
